Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,2126.119384765625,5271.537109375,6,aml/5_SN141_121-2_ROI-08,2
2@1,3820.73779296875,5271.8740234375,6,aml/5_SN141_121-2_ROI-08,13
3@1,4923.3505859375,5271.15576171875,6,aml/5_SN141_121-2_ROI-08,10
4@1,2077.910400390625,5268.5,6,aml/5_SN141_121-2_ROI-08,13
5@1,2275.84423828125,5268.49755859375,6,aml/5_SN141_121-2_ROI-08,13
6@1,2699.53515625,5267.82373046875,6,aml/5_SN141_121-2_ROI-08,13
7@1,4047.4150390625,5263.50830078125,6,aml/5_SN141_121-2_ROI-08,13
8@1,4177.54638671875,5257.94189453125,6,aml/5_SN141_121-2_ROI-08,13
9@1,4446.37890625,5264.65869140625,6,aml/5_SN141_121-2_ROI-08,13
10@1,1423.2861328125,5265.7861328125,6,aml/5_SN141_121-2_ROI-08,16
11@1,1740.1375732421875,5264.44775390625,6,aml/5_SN141_121-2_ROI-08,13
12@1,1899.668701171875,5261.75927734375,6,aml/5_SN141_121-2_ROI-08,13
13@1,2493.848388671875,5263.07763671875,6,aml/5_SN141_121-2_ROI-08,13
14@1,2797.93115234375,5264.14599609375,6,aml/5_SN141_121-2_ROI-08,10
15@1,2932.949462890625,5263.9521484375,6,aml/5_SN141_121-2_ROI-08,10
16@1,3664.829345703125,5266.1572265625,6,aml/5_SN141_121-2_ROI-08,13
17@1,4110.88037109375,5265.4892578125,6,aml/5_SN141_121-2_ROI-08,13
18@1,4211.69140625,5265.55419921875,6,aml/5_SN141_121-2_ROI-08,13
19@1,4772.48974609375,5264.806640625,6,aml/5_SN141_121-2_ROI-08,13
20@1,2307.428466796875,5262.45654296875,6,aml/5_SN141_121-2_ROI-08,13
21@1,2413.164306640625,5263.9111328125,6,aml/5_SN141_121-2_ROI-08,13
22@1,2451.320556640625,5260.6923828125,6,aml/5_SN141_121-2_ROI-08,13
23@1,2549.537353515625,5260.94482421875,6,aml/5_SN141_121-2_ROI-08,10
24@1,2999.97607421875,5260.85595703125,6,aml/5_SN141_121-2_ROI-08,10
25@1,3230.78125,5263.0361328125,6,aml/5_SN141_121-2_ROI-08,10
26@1,3272.78271484375,5262.0341796875,6,aml/5_SN141_121-2_ROI-08,10
27@1,3785.710693359375,5263.322265625,6,aml/5_SN141_121-2_ROI-08,13
28@1,3872.98583984375,5262.1162109375,6,aml/5_SN141_121-2_ROI-08,13
29@1,4011.7109375,5260.59375,6,aml/5_SN141_121-2_ROI-08,13
30@1,4289.7275390625,5262.90576171875,6,aml/5_SN141_121-2_ROI-08,13
31@1,4649.98095703125,5261.166015625,6,aml/5_SN141_121-2_ROI-08,13
32@1,1518.34375,5258.2998046875,6,aml/5_SN141_121-2_ROI-08,13
33@1,2160.750244140625,5259.77978515625,6,aml/5_SN141_121-2_ROI-08,13
34@1,2217.43310546875,5259.45703125,6,aml/5_SN141_121-2_ROI-08,32
35@1,2848.826171875,5259.2978515625,6,aml/5_SN141_121-2_ROI-08,13
36@1,2969.3486328125,5258.5615234375,6,aml/5_SN141_121-2_ROI-08,10
37@1,3559.073486328125,5259.52294921875,6,aml/5_SN141_121-2_ROI-08,13
38@1,3627.582275390625,5261.27783203125,6,aml/5_SN141_121-2_ROI-08,13
39@1,4404.1552734375,5258.837890625,6,aml/5_SN141_121-2_ROI-08,13
40@1,1580.7071533203125,5256.5419921875,6,aml/5_SN141_121-2_ROI-08,13
41@1,2342.31884765625,5258.3671875,6,aml/5_SN141_121-2_ROI-08,13
42@1,3041.75,5247.26171875,6,aml/5_SN141_121-2_ROI-08,10
43@1,3156.829833984375,5254.6279296875,6,aml/5_SN141_121-2_ROI-08,10
44@1,3447.164794921875,5255.419921875,6,aml/5_SN141_121-2_ROI-08,13
45@1,3977.93408203125,5259.669921875,6,aml/5_SN141_121-2_ROI-08,13
46@1,1388.53173828125,5255.4453125,6,aml/5_SN141_121-2_ROI-08,13
47@1,1776.39111328125,5248.2666015625,6,aml/5_SN141_121-2_ROI-08,13
48@1,2608.44140625,5254.48388671875,6,aml/5_SN141_121-2_ROI-08,13
49@1,3702.4794921875,5253.6552734375,6,aml/5_SN141_121-2_ROI-08,13
50@1,4852.6787109375,5249.84912109375,6,aml/5_SN141_121-2_ROI-08,13
51@1,4897.875,5254.03857421875,6,aml/5_SN141_121-2_ROI-08,10
52@1,1668.17041015625,5249.9189453125,6,aml/5_SN141_121-2_ROI-08,13
53@1,1972.4788818359373,5249.8603515625,6,aml/5_SN141_121-2_ROI-08,13
54@1,3352.41162109375,5247.72412109375,6,aml/5_SN141_121-2_ROI-08,10
55@1,4530.65966796875,5253.42333984375,6,aml/5_SN141_121-2_ROI-08,13
56@1,1848.3614501953125,5247.04345703125,6,aml/5_SN141_121-2_ROI-08,13
57@1,1932.9300537109373,5247.51171875,6,aml/5_SN141_121-2_ROI-08,13
58@1,3947.059326171875,5248.35009765625,6,aml/5_SN141_121-2_ROI-08,13
59@1,4249.14990234375,5246.640625,6,aml/5_SN141_121-2_ROI-08,13
60@1,2267.833251953125,5245.72216796875,6,aml/5_SN141_121-2_ROI-08,13
61@1,2376.379150390625,5247.64697265625,6,aml/5_SN141_121-2_ROI-08,13
62@1,2756.805419921875,5250.53759765625,6,aml/5_SN141_121-2_ROI-08,13
63@1,4371.232421875,5247.17626953125,6,aml/5_SN141_121-2_ROI-08,13
64@1,4466.404296875,5237.9267578125,6,aml/5_SN141_121-2_ROI-08,13
65@1,4988.29931640625,5241.568359375,6,aml/5_SN141_121-2_ROI-08,10
66@1,2678.81494140625,5246.7421875,6,aml/5_SN141_121-2_ROI-08,13
67@1,3110.5546875,5249.01611328125,6,aml/5_SN141_121-2_ROI-08,10
68@1,4090.91796875,5241.80908203125,6,aml/5_SN141_121-2_ROI-08,13
69@1,4331.74853515625,5241.7744140625,6,aml/5_SN141_121-2_ROI-08,13
70@1,4801.91845703125,5242.36279296875,6,aml/5_SN141_121-2_ROI-08,13
71@1,1712.5966796875,5241.09326171875,6,aml/5_SN141_121-2_ROI-08,13
72@1,1807.7939453125,5237.060546875,6,aml/5_SN141_121-2_ROI-08,13
73@1,2118.009521484375,5234.92041015625,6,aml/5_SN141_121-2_ROI-08,13
74@1,2524.22314453125,5235.45166015625,6,aml/5_SN141_121-2_ROI-08,10
75@1,2918.9306640625,5237.2900390625,6,aml/5_SN141_121-2_ROI-08,13
76@1,4145.3154296875,5237.810546875,6,aml/5_SN141_121-2_ROI-08,13
77@1,1750.0,5239.5,6,aml/5_SN141_121-2_ROI-08,13
78@1,2036.9688720703125,5234.548828125,6,aml/5_SN141_121-2_ROI-08,13
79@1,2639.60986328125,5238.24609375,6,aml/5_SN141_121-2_ROI-08,13
80@1,3514.71240234375,5234.30419921875,6,aml/5_SN141_121-2_ROI-08,10
81@1,4279.142578125,5235.73779296875,6,aml/5_SN141_121-2_ROI-08,13
82@1,4726.86083984375,5233.52685546875,6,aml/5_SN141_121-2_ROI-08,13
83@1,2472.694091796875,5231.10791015625,6,aml/5_SN141_121-2_ROI-08,13
84@1,3775.3154296875,5233.86962890625,6,aml/5_SN141_121-2_ROI-08,13
85@1,4952.61376953125,5237.93603515625,6,aml/5_SN141_121-2_ROI-08,10
86@1,5014.50537109375,5230.306640625,6,aml/5_SN141_121-2_ROI-08,10
87@1,1346.3292236328125,5233.46142578125,6,aml/5_SN141_121-2_ROI-08,16
88@1,1465.5850830078125,5230.35107421875,6,aml/5_SN141_121-2_ROI-08,2
89@1,3199.28466796875,5232.05126953125,6,aml/5_SN141_121-2_ROI-08,10
90@1,4563.93212890625,5231.77880859375,6,aml/5_SN141_121-2_ROI-08,13
91@1,4595.455078125,5231.75244140625,6,aml/5_SN141_121-2_ROI-08,13
92@1,1647.1400146484375,5222.35498046875,6,aml/5_SN141_121-2_ROI-08,13
93@1,2438.723388671875,5227.40185546875,6,aml/5_SN141_121-2_ROI-08,13
94@1,4498.15576171875,5228.8232421875,6,aml/5_SN141_121-2_ROI-08,13
95@1,5052.1259765625,5228.98095703125,6,aml/5_SN141_121-2_ROI-08,10
96@1,3710.819091796875,5222.166015625,6,aml/5_SN141_121-2_ROI-08,13
97@1,4635.9384765625,5226.70751953125,6,aml/5_SN141_121-2_ROI-08,13
98@1,1780.3663330078125,5224.28759765625,6,aml/5_SN141_121-2_ROI-08,13
99@1,1886.1839599609373,5221.42822265625,6,aml/5_SN141_121-2_ROI-08,13
100@1,2326.44873046875,5223.11328125,6,aml/5_SN141_121-2_ROI-08,13
101@1,2607.318115234375,5224.4052734375,6,aml/5_SN141_121-2_ROI-08,10
102@1,2992.231689453125,5222.2158203125,6,aml/5_SN141_121-2_ROI-08,13
103@1,3168.2158203125,5221.24951171875,6,aml/5_SN141_121-2_ROI-08,10
104@1,3254.604736328125,5220.7958984375,6,aml/5_SN141_121-2_ROI-08,10
105@1,4014.7890625,5222.56591796875,6,aml/5_SN141_121-2_ROI-08,13
106@1,1557.067626953125,5227.97265625,6,aml/5_SN141_121-2_ROI-08,13
107@1,2179.384033203125,5219.88720703125,6,aml/5_SN141_121-2_ROI-08,32
108@1,2667.96142578125,5223.08544921875,6,aml/5_SN141_121-2_ROI-08,13
109@1,2709.857421875,5217.62548828125,6,aml/5_SN141_121-2_ROI-08,13
110@1,2813.59326171875,5209.5791015625,6,aml/5_SN141_121-2_ROI-08,13
