Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,4684.1884765625,5280.7548828125,0,aml/4_SN141_121-2_ROI-07,1
2@1,1535.794921875,5277.84619140625,0,aml/4_SN141_121-2_ROI-07,25
3@1,1568.0369873046875,5276.75927734375,0,aml/4_SN141_121-2_ROI-07,1
4@1,3363.97265625,5275.916015625,0,aml/4_SN141_121-2_ROI-07,1
5@1,3747.28759765625,5277.103515625,0,aml/4_SN141_121-2_ROI-07,10
6@1,3858.511962890625,5276.45361328125,0,aml/4_SN141_121-2_ROI-07,2
7@1,4299.26513671875,5276.91845703125,0,aml/4_SN141_121-2_ROI-07,10
8@1,4532.03125,5275.67431640625,0,aml/4_SN141_121-2_ROI-07,1
9@1,4776.5,5273.3955078125,0,aml/4_SN141_121-2_ROI-07,10
10@1,3491.977294921875,5273.201171875,0,aml/4_SN141_121-2_ROI-07,10
11@1,3644.73583984375,5272.80517578125,0,aml/4_SN141_121-2_ROI-07,1
12@1,4023.69482421875,5272.005859375,0,aml/4_SN141_121-2_ROI-07,1
13@1,4104.5849609375,5273.8740234375,0,aml/4_SN141_121-2_ROI-07,10
14@1,1811.947265625,5270.67431640625,0,aml/4_SN141_121-2_ROI-07,28
15@1,2178.086181640625,5271.69873046875,0,aml/4_SN141_121-2_ROI-07,27
16@1,3805.78759765625,5271.564453125,0,aml/4_SN141_121-2_ROI-07,10
17@1,3896.4169921875,5270.44091796875,0,aml/4_SN141_121-2_ROI-07,1
18@1,4265.75732421875,5271.2265625,0,aml/4_SN141_121-2_ROI-07,10
19@1,4427.56396484375,5268.89013671875,0,aml/4_SN141_121-2_ROI-07,1
20@1,1999.8638916015625,5267.6484375,0,aml/4_SN141_121-2_ROI-07,10
21@1,4190.10009765625,5265.83154296875,0,aml/4_SN141_121-2_ROI-07,10
22@1,4356.71826171875,5267.5302734375,0,aml/4_SN141_121-2_ROI-07,10
23@1,1353.6796875,5263.29931640625,0,aml/4_SN141_121-2_ROI-07,1
24@1,1461.391357421875,5264.607421875,0,aml/4_SN141_121-2_ROI-07,25
25@1,1768.7567138671875,5259.376953125,0,aml/4_SN141_121-2_ROI-07,1
26@1,3413.54296875,5264.7734375,0,aml/4_SN141_121-2_ROI-07,13
27@1,1606.8392333984375,5261.46533203125,0,aml/4_SN141_121-2_ROI-07,1
28@1,1673.9278564453125,5262.353515625,0,aml/4_SN141_121-2_ROI-07,1
29@1,1854.045166015625,5263.02685546875,0,aml/4_SN141_121-2_ROI-07,10
30@1,1965.8819580078125,5262.1416015625,0,aml/4_SN141_121-2_ROI-07,1
31@1,3562.30322265625,5261.9091796875,0,aml/4_SN141_121-2_ROI-07,1
32@1,4630.25830078125,5263.3505859375,0,aml/4_SN141_121-2_ROI-07,16
33@1,1722.2855224609375,5262.02490234375,0,aml/4_SN141_121-2_ROI-07,1
34@1,1894.74755859375,5258.10595703125,0,aml/4_SN141_121-2_ROI-07,1
35@1,2060.429931640625,5257.9482421875,0,aml/4_SN141_121-2_ROI-07,1
36@1,3966.7236328125,5260.50244140625,0,aml/4_SN141_121-2_ROI-07,1
37@1,4220.99072265625,5255.71484375,0,aml/4_SN141_121-2_ROI-07,10
38@1,1316.0269775390625,5259.748046875,0,aml/4_SN141_121-2_ROI-07,1
39@1,4563.72509765625,5254.16552734375,0,aml/4_SN141_121-2_ROI-07,10
40@1,4489.56103515625,5248.083984375,0,aml/4_SN141_121-2_ROI-07,10
41@1,4153.3681640625,5249.46923828125,0,aml/4_SN141_121-2_ROI-07,10
42@1,4303.43701171875,5249.009765625,0,aml/4_SN141_121-2_ROI-07,10
43@1,4760.8681640625,5248.6806640625,0,aml/4_SN141_121-2_ROI-07,10
44@1,1934.352294921875,5243.29736328125,0,aml/4_SN141_121-2_ROI-07,1
45@1,3455.959716796875,5244.748046875,0,aml/4_SN141_121-2_ROI-07,2
46@1,3853.408447265625,5243.45849609375,0,aml/4_SN141_121-2_ROI-07,1
47@1,4533.5,5236.66455078125,0,aml/4_SN141_121-2_ROI-07,10
48@1,4792.7958984375,5237.05322265625,0,aml/4_SN141_121-2_ROI-07,10
49@1,3894.602294921875,5235.32958984375,0,aml/4_SN141_121-2_ROI-07,1
50@1,4348.56591796875,5232.69775390625,0,aml/4_SN141_121-2_ROI-07,10
51@1,4434.32177734375,5234.6484375,0,aml/4_SN141_121-2_ROI-07,6
52@1,4641.2255859375,5215.13330078125,0,aml/4_SN141_121-2_ROI-07,27
53@1,3492.140380859375,5230.11767578125,0,aml/4_SN141_121-2_ROI-07,1
54@1,3926.41357421875,5224.99169921875,0,aml/4_SN141_121-2_ROI-07,1
55@1,1219.5186767578125,5223.30859375,0,aml/4_SN141_121-2_ROI-07,1
56@1,1370.120361328125,5222.55029296875,0,aml/4_SN141_121-2_ROI-07,1
57@1,1757.1942138671875,5223.80859375,0,aml/4_SN141_121-2_ROI-07,2
58@1,3579.453125,5222.92529296875,0,aml/4_SN141_121-2_ROI-07,27
59@1,4400.23095703125,5220.43603515625,0,aml/4_SN141_121-2_ROI-07,6
60@1,1656.7799072265625,5220.349609375,0,aml/4_SN141_121-2_ROI-07,1
61@1,1862.8746337890625,5219.58935546875,0,aml/4_SN141_121-2_ROI-07,10
62@1,3412.993408203125,5220.43310546875,0,aml/4_SN141_121-2_ROI-07,2
63@1,3624.756103515625,5223.853515625,0,aml/4_SN141_121-2_ROI-07,10
64@1,3968.80712890625,5219.4169921875,0,aml/4_SN141_121-2_ROI-07,1
65@1,1297.9814453125,5215.8974609375,0,aml/4_SN141_121-2_ROI-07,1
66@1,1444.865234375,5217.0419921875,0,aml/4_SN141_121-2_ROI-07,1
67@1,1604.447998046875,5219.70849609375,0,aml/4_SN141_121-2_ROI-07,25
68@1,4251.13525390625,5215.03955078125,0,aml/4_SN141_121-2_ROI-07,10
69@1,1785.1666259765625,5207.00146484375,0,aml/4_SN141_121-2_ROI-07,10
70@1,2072.678466796875,5205.255859375,0,aml/4_SN141_121-2_ROI-07,1
71@1,2151.205078125,5209.0849609375,0,aml/4_SN141_121-2_ROI-07,27
72@1,4301.72265625,5207.7265625,0,aml/4_SN141_121-2_ROI-07,10
73@1,4710.9365234375,5207.6025390625,0,aml/4_SN141_121-2_ROI-07,27
74@1,5015.97705078125,5209.0478515625,0,aml/4_SN141_121-2_ROI-07,27
75@1,1166.899169921875,5205.69970703125,0,aml/4_SN141_121-2_ROI-07,27
76@1,1980.203369140625,5202.78955078125,0,aml/4_SN141_121-2_ROI-07,28
77@1,1482.9451904296875,5200.51953125,0,aml/4_SN141_121-2_ROI-07,1
78@1,4147.7421875,5199.283203125,0,aml/4_SN141_121-2_ROI-07,6
79@1,1902.0345458984373,5196.93310546875,0,aml/4_SN141_121-2_ROI-07,10
80@1,1258.1109619140625,5192.93798828125,0,aml/4_SN141_121-2_ROI-07,1
81@1,3876.49267578125,5193.560546875,0,aml/4_SN141_121-2_ROI-07,1
82@1,4500.8505859375,5196.125,0,aml/4_SN141_121-2_ROI-07,10
83@1,4210.47900390625,5191.02099609375,0,aml/4_SN141_121-2_ROI-07,10
84@1,1697.0478515625,5182.751953125,0,aml/4_SN141_121-2_ROI-07,1
85@1,1822.6324462890625,5183.53759765625,0,aml/4_SN141_121-2_ROI-07,10
86@1,3982.61865234375,5186.2607421875,0,aml/4_SN141_121-2_ROI-07,10
87@1,1390.4173583984375,5182.5361328125,0,aml/4_SN141_121-2_ROI-07,1
88@1,1119.583740234375,5181.10595703125,0,aml/4_SN141_121-2_ROI-07,1
89@1,1466.41845703125,5175.5546875,0,aml/4_SN141_121-2_ROI-07,1
90@1,1297.5601806640625,5177.31494140625,0,aml/4_SN141_121-2_ROI-07,1
91@1,1665.02294921875,5176.1103515625,0,aml/4_SN141_121-2_ROI-07,25
92@1,1344.12646484375,5171.9326171875,0,aml/4_SN141_121-2_ROI-07,1
93@1,2030.244384765625,5160.6171875,0,aml/4_SN141_121-2_ROI-07,1
94@1,1216.190185546875,5158.25146484375,0,aml/4_SN141_121-2_ROI-07,1
95@1,4065.435302734375,5161.265625,0,aml/4_SN141_121-2_ROI-07,1
96@1,4140.4091796875,5153.01220703125,0,aml/4_SN141_121-2_ROI-07,27
97@1,1921.3289794921875,5149.7548828125,0,aml/4_SN141_121-2_ROI-07,1
98@1,1775.633056640625,5147.064453125,0,aml/4_SN141_121-2_ROI-07,33
99@1,1465.0743408203125,5145.46875,0,aml/4_SN141_121-2_ROI-07,1
100@1,5057.60888671875,5142.130859375,0,aml/4_SN141_121-2_ROI-07,27
101@1,1159.4381103515625,5133.1240234375,0,aml/4_SN141_121-2_ROI-07,1
102@1,1664.3505859375,5135.36474609375,0,aml/4_SN141_121-2_ROI-07,25
103@1,2059.190185546875,5136.63037109375,0,aml/4_SN141_121-2_ROI-07,6
104@1,1349.9039306640625,5136.32373046875,0,aml/4_SN141_121-2_ROI-07,1
105@1,2148.216064453125,5131.15234375,0,aml/4_SN141_121-2_ROI-07,6
106@1,1521.4453125,5127.462890625,0,aml/4_SN141_121-2_ROI-07,1
107@1,1727.88671875,5126.36572265625,0,aml/4_SN141_121-2_ROI-07,2
108@1,1118.2265625,5121.14404296875,0,aml/4_SN141_121-2_ROI-07,1
109@1,1408.154541015625,5121.5703125,0,aml/4_SN141_121-2_ROI-07,1
110@1,2111.330322265625,5122.58935546875,0,aml/4_SN141_121-2_ROI-07,27
111@1,4103.14501953125,5121.0361328125,0,aml/4_SN141_121-2_ROI-07,27
112@1,1246.85791015625,5116.404296875,0,aml/4_SN141_121-2_ROI-07,1
113@1,1056.8934326171875,5114.99169921875,0,aml/4_SN141_121-2_ROI-07,1
114@1,1967.4259033203125,5106.607421875,0,aml/4_SN141_121-2_ROI-07,1
115@1,1377.8148193359375,5106.078125,0,aml/4_SN141_121-2_ROI-07,1
116@1,1435.466064453125,5102.9580078125,0,aml/4_SN141_121-2_ROI-07,1
117@1,1920.41015625,5107.2470703125,0,aml/4_SN141_121-2_ROI-07,1
118@1,1220.012451171875,5098.47509765625,0,aml/4_SN141_121-2_ROI-07,10
119@1,1665.784423828125,5099.65478515625,0,aml/4_SN141_121-2_ROI-07,25
120@1,1776.03857421875,5100.88427734375,0,aml/4_SN141_121-2_ROI-07,1
121@1,1095.9527587890625,5098.67822265625,0,aml/4_SN141_121-2_ROI-07,1
122@1,1476.9068603515625,5099.44482421875,0,aml/4_SN141_121-2_ROI-07,1
123@1,2005.615966796875,5098.9736328125,0,aml/4_SN141_121-2_ROI-07,1
124@1,2082.4990234375,5094.25537109375,0,aml/4_SN141_121-2_ROI-07,1
125@1,2157.20068359375,5092.91748046875,0,aml/4_SN141_121-2_ROI-07,5
126@1,1157.93212890625,5089.82666015625,0,aml/4_SN141_121-2_ROI-07,1
127@1,1322.3212890625,5089.79638671875,0,aml/4_SN141_121-2_ROI-07,12
128@1,1888.0538330078125,5091.68359375,0,aml/4_SN141_121-2_ROI-07,1
129@1,1548.3519287109375,5079.57275390625,0,aml/4_SN141_121-2_ROI-07,25
130@1,1708.5677490234375,5077.39794921875,0,aml/4_SN141_121-2_ROI-07,1
131@1,1943.3504638671875,5079.37158203125,0,aml/4_SN141_121-2_ROI-07,33
132@1,2125.062744140625,5077.626953125,0,aml/4_SN141_121-2_ROI-07,6
133@1,1592.740234375,5069.48876953125,0,aml/4_SN141_121-2_ROI-07,25
134@1,1871.6802978515625,5065.8310546875,0,aml/4_SN141_121-2_ROI-07,1
135@1,1094.5670166015625,5063.57861328125,0,aml/4_SN141_121-2_ROI-07,1
136@1,1436.083984375,5065.0634765625,0,aml/4_SN141_121-2_ROI-07,1
137@1,2063.423095703125,5063.822265625,0,aml/4_SN141_121-2_ROI-07,1
138@1,1666.750244140625,5047.498046875,0,aml/4_SN141_121-2_ROI-07,25
139@1,1294.4423828125,5044.48828125,0,aml/4_SN141_121-2_ROI-07,1
140@1,1823.1522216796875,5043.96435546875,0,aml/4_SN141_121-2_ROI-07,10
141@1,1525.712890625,5038.61767578125,0,aml/4_SN141_121-2_ROI-07,1
142@1,1780.50927734375,5038.43212890625,0,aml/4_SN141_121-2_ROI-07,1
143@1,2162.823486328125,5041.6103515625,0,aml/4_SN141_121-2_ROI-07,1
144@1,991.2084350585936,5037.03662109375,0,aml/4_SN141_121-2_ROI-07,27
145@1,1914.0008544921875,5037.08935546875,0,aml/4_SN141_121-2_ROI-07,1
146@1,2078.2822265625,5037.13720703125,0,aml/4_SN141_121-2_ROI-07,25
147@1,1571.4654541015625,5031.86328125,0,aml/4_SN141_121-2_ROI-07,1
148@1,1336.5439453125,5030.27001953125,0,aml/4_SN141_121-2_ROI-07,1
149@1,1947.234130859375,5029.81005859375,0,aml/4_SN141_121-2_ROI-07,10
150@1,1190.608154296875,5024.3037109375,0,aml/4_SN141_121-2_ROI-07,16
151@1,1500.6995849609375,5026.7509765625,0,aml/4_SN141_121-2_ROI-07,1
152@1,1717.9898681640625,5020.1953125,0,aml/4_SN141_121-2_ROI-07,1
153@1,1760.7825927734375,5012.85498046875,0,aml/4_SN141_121-2_ROI-07,10
154@1,1975.9967041015625,5010.607421875,0,aml/4_SN141_121-2_ROI-07,10
155@1,2106.25830078125,5011.52392578125,0,aml/4_SN141_121-2_ROI-07,1
156@1,955.2672729492189,5009.25634765625,0,aml/4_SN141_121-2_ROI-07,27
157@1,921.4882202148435,5004.357421875,0,aml/4_SN141_121-2_ROI-07,27
158@1,1648.1285400390625,5008.74658203125,0,aml/4_SN141_121-2_ROI-07,1
159@1,1021.1822509765624,5003.20654296875,0,aml/4_SN141_121-2_ROI-07,2
160@1,1608.3787841796875,5003.6640625,0,aml/4_SN141_121-2_ROI-07,1
161@1,1251.0006103515625,4999.0732421875,0,aml/4_SN141_121-2_ROI-07,33
162@1,2026.505859375,4994.5087890625,0,aml/4_SN141_121-2_ROI-07,25
163@1,1690.505615234375,4993.20263671875,0,aml/4_SN141_121-2_ROI-07,1
164@1,1381.67431640625,4985.31884765625,0,aml/4_SN141_121-2_ROI-07,10
165@1,1548.22998046875,4987.77490234375,0,aml/4_SN141_121-2_ROI-07,33
166@1,1286.0128173828125,4981.86376953125,0,aml/4_SN141_121-2_ROI-07,10
167@1,1746.0723876953125,4984.271484375,0,aml/4_SN141_121-2_ROI-07,1
168@1,2237.74560546875,4984.57861328125,0,aml/4_SN141_121-2_ROI-07,27
169@1,1450.3564453125,4984.80126953125,0,aml/4_SN141_121-2_ROI-07,1
170@1,862.1077270507811,4981.21044921875,0,aml/4_SN141_121-2_ROI-07,10
171@1,1501.681884765625,4976.83837890625,0,aml/4_SN141_121-2_ROI-07,10
172@1,1950.46923828125,4972.5400390625,0,aml/4_SN141_121-2_ROI-07,10
173@1,5225.59521484375,4970.74365234375,0,aml/4_SN141_121-2_ROI-07,27
174@1,1339.9107666015625,4964.1201171875,0,aml/4_SN141_121-2_ROI-07,10
175@1,1591.5625,4965.576171875,0,aml/4_SN141_121-2_ROI-07,1
176@1,5299.412109375,4964.02587890625,0,aml/4_SN141_121-2_ROI-07,27
177@1,909.7771606445312,4960.71826171875,0,aml/4_SN141_121-2_ROI-07,10
178@1,1234.2769775390625,4959.69970703125,0,aml/4_SN141_121-2_ROI-07,10
179@1,1545.1917724609375,4959.21826171875,0,aml/4_SN141_121-2_ROI-07,10
180@1,2145.406494140625,4956.55712890625,0,aml/4_SN141_121-2_ROI-07,26
181@1,1393.654052734375,4953.73095703125,0,aml/4_SN141_121-2_ROI-07,1
182@1,1638.9041748046875,4950.208984375,0,aml/4_SN141_121-2_ROI-07,1
183@1,1714.4437255859375,4952.453125,0,aml/4_SN141_121-2_ROI-07,1
184@1,2177.3017578125,4951.60107421875,0,aml/4_SN141_121-2_ROI-07,27
185@1,1313.6173095703125,4948.373046875,0,aml/4_SN141_121-2_ROI-07,10
186@1,2096.210205078125,4949.68359375,0,aml/4_SN141_121-2_ROI-07,26
187@1,1850.5247802734373,4945.56494140625,0,aml/4_SN141_121-2_ROI-07,10
188@1,2061.184814453125,4944.35107421875,0,aml/4_SN141_121-2_ROI-07,10
189@1,1152.813232421875,4943.89892578125,0,aml/4_SN141_121-2_ROI-07,26
190@1,2015.31298828125,4943.35009765625,0,aml/4_SN141_121-2_ROI-07,10
191@1,2223.710693359375,4944.4765625,0,aml/4_SN141_121-2_ROI-07,16
192@1,817.7813110351561,4940.14453125,0,aml/4_SN141_121-2_ROI-07,10
193@1,1019.3458862304688,4940.52783203125,0,aml/4_SN141_121-2_ROI-07,6
