Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,2836.509521484375,5263.029296875,7,aml/6_SN141_121-2_ROI-14,1
2@1,2495.2939453125,5260.6357421875,7,aml/6_SN141_121-2_ROI-14,26
3@1,2952.447265625,5259.78369140625,7,aml/6_SN141_121-2_ROI-14,1
4@1,3188.044921875,5264.51708984375,7,aml/6_SN141_121-2_ROI-14,1
5@1,3438.37646484375,5264.04345703125,7,aml/6_SN141_121-2_ROI-14,1
6@1,3103.14697265625,5258.85107421875,7,aml/6_SN141_121-2_ROI-14,1
7@1,3266.392822265625,5258.22265625,7,aml/6_SN141_121-2_ROI-14,25
8@1,4165.45263671875,5261.01171875,7,aml/6_SN141_121-2_ROI-14,1
9@1,2766.464111328125,5258.50439453125,7,aml/6_SN141_121-2_ROI-14,1
10@1,3767.28955078125,5255.86669921875,7,aml/6_SN141_121-2_ROI-14,1
11@1,3966.47265625,5254.5498046875,7,aml/6_SN141_121-2_ROI-14,1
12@1,2527.874755859375,5255.38525390625,7,aml/6_SN141_121-2_ROI-14,26
13@1,2885.9765625,5255.43505859375,7,aml/6_SN141_121-2_ROI-14,1
14@1,2915.5126953125,5257.79736328125,7,aml/6_SN141_121-2_ROI-14,1
15@1,3139.3994140625,5255.4267578125,7,aml/6_SN141_121-2_ROI-14,1
16@1,3368.2158203125,5255.63916015625,7,aml/6_SN141_121-2_ROI-14,1
17@1,3504.302978515625,5255.14990234375,7,aml/6_SN141_121-2_ROI-14,1
18@1,3631.38134765625,5254.81494140625,7,aml/6_SN141_121-2_ROI-14,1
19@1,3682.160400390625,5252.46484375,7,aml/6_SN141_121-2_ROI-14,1
20@1,4440.0517578125,5250.74609375,7,aml/6_SN141_121-2_ROI-14,1
21@1,2442.565185546875,5247.392578125,7,aml/6_SN141_121-2_ROI-14,1
22@1,3725.39892578125,5251.75830078125,7,aml/6_SN141_121-2_ROI-14,1
23@1,4249.5947265625,5248.91650390625,7,aml/6_SN141_121-2_ROI-14,1
24@1,4343.34716796875,5251.1650390625,7,aml/6_SN141_121-2_ROI-14,1
25@1,2604.959228515625,5245.037109375,7,aml/6_SN141_121-2_ROI-14,1
26@1,2667.185791015625,5247.28564453125,7,aml/6_SN141_121-2_ROI-14,1
27@1,3303.6884765625,5247.48193359375,7,aml/6_SN141_121-2_ROI-14,1
28@1,3406.6923828125,5242.81396484375,7,aml/6_SN141_121-2_ROI-14,1
29@1,4035.81591796875,5240.630859375,7,aml/6_SN141_121-2_ROI-14,1
30@1,4303.38134765625,5244.248046875,7,aml/6_SN141_121-2_ROI-14,1
31@1,4569.9287109375,5244.60107421875,7,aml/6_SN141_121-2_ROI-14,27
32@1,2832.733642578125,5242.7529296875,7,aml/6_SN141_121-2_ROI-14,1
33@1,2563.639892578125,5241.328125,7,aml/6_SN141_121-2_ROI-14,26
34@1,2955.689453125,5237.87353515625,7,aml/6_SN141_121-2_ROI-14,1
35@1,4093.082275390625,5238.28857421875,7,aml/6_SN141_121-2_ROI-14,2
36@1,4462.6630859375,5223.8095703125,7,aml/6_SN141_121-2_ROI-14,1
37@1,3053.4619140625,5228.89013671875,7,aml/6_SN141_121-2_ROI-14,1
38@1,3197.610107421875,5234.1396484375,7,aml/6_SN141_121-2_ROI-14,25
39@1,3825.2568359375,5235.19287109375,7,aml/6_SN141_121-2_ROI-14,1
40@1,3885.470703125,5227.2734375,7,aml/6_SN141_121-2_ROI-14,1
41@1,2497.487548828125,5216.5458984375,7,aml/6_SN141_121-2_ROI-14,1
42@1,2792.6796875,5220.92138671875,7,aml/6_SN141_121-2_ROI-14,1
43@1,3515.48876953125,5223.205078125,7,aml/6_SN141_121-2_ROI-14,1
44@1,4523.43359375,5224.7734375,7,aml/6_SN141_121-2_ROI-14,1
45@1,3268.050048828125,5221.3037109375,7,aml/6_SN141_121-2_ROI-14,25
46@1,3012.45703125,5212.8642578125,7,aml/6_SN141_121-2_ROI-14,1
47@1,4218.58154296875,5216.92724609375,7,aml/6_SN141_121-2_ROI-14,1
48@1,2435.189697265625,5213.55419921875,7,aml/6_SN141_121-2_ROI-14,2
49@1,2744.204345703125,5213.23583984375,7,aml/6_SN141_121-2_ROI-14,1
50@1,3925.067626953125,5210.32958984375,7,aml/6_SN141_121-2_ROI-14,1
51@1,3370.41015625,5212.4345703125,7,aml/6_SN141_121-2_ROI-14,1
52@1,3637.718994140625,5212.78076171875,7,aml/6_SN141_121-2_ROI-14,1
53@1,3716.513916015625,5214.60107421875,7,aml/6_SN141_121-2_ROI-14,1
54@1,3962.5888671875,5211.15771484375,7,aml/6_SN141_121-2_ROI-14,1
55@1,2631.82421875,5209.783203125,7,aml/6_SN141_121-2_ROI-14,1
