Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,1072.892578125,5272.4833984375,21,mrd/3_SN177_ROI-09,18
2@1,1233.4097900390625,5272.1123046875,21,mrd/3_SN177_ROI-09,9
3@1,2826.831298828125,5264.42333984375,21,mrd/3_SN177_ROI-09,9
4@1,3012.474853515625,5264.935546875,21,mrd/3_SN177_ROI-09,9
5@1,2963.25341796875,5259.5517578125,21,mrd/3_SN177_ROI-09,9
6@1,1032.97509765625,5258.7099609375,21,mrd/3_SN177_ROI-09,9
7@1,2724.713623046875,5255.57080078125,21,mrd/3_SN177_ROI-09,9
8@1,665.3084716796875,5241.3896484375,21,mrd/3_SN177_ROI-09,9
9@1,2509.014404296875,5253.66650390625,21,mrd/3_SN177_ROI-09,9
10@1,2634.4248046875,5237.2763671875,21,mrd/3_SN177_ROI-09,9
11@1,2928.418212890625,5245.54931640625,21,mrd/3_SN177_ROI-09,9
12@1,3040.654296875,5236.70458984375,21,mrd/3_SN177_ROI-09,9
13@1,698.26806640625,5236.0107421875,21,mrd/3_SN177_ROI-09,18
14@1,2778.16357421875,5215.109375,21,mrd/3_SN177_ROI-09,9
15@1,2849.973876953125,5213.451171875,21,mrd/3_SN177_ROI-09,9
16@1,562.0890502929688,5204.89892578125,21,mrd/3_SN177_ROI-09,9
17@1,3023.08837890625,5202.9765625,21,mrd/3_SN177_ROI-09,9
18@1,2698.624267578125,5191.466796875,21,mrd/3_SN177_ROI-09,9
19@1,501.5870361328125,5194.49365234375,21,mrd/3_SN177_ROI-09,9
20@1,697.0919189453125,5185.71484375,21,mrd/3_SN177_ROI-09,7
21@1,1669.694580078125,5182.1513671875,21,mrd/3_SN177_ROI-09,7
22@1,1919.3165283203125,5176.14599609375,21,mrd/3_SN177_ROI-09,9
23@1,2984.568115234375,5175.736328125,21,mrd/3_SN177_ROI-09,9
24@1,2940.683349609375,5162.47265625,21,mrd/3_SN177_ROI-09,9
25@1,674.1185913085938,5160.814453125,21,mrd/3_SN177_ROI-09,9
26@1,2849.639404296875,5155.77197265625,21,mrd/3_SN177_ROI-09,9
27@1,3018.681884765625,5153.34912109375,21,mrd/3_SN177_ROI-09,9
28@1,1874.08251953125,5142.177734375,21,mrd/3_SN177_ROI-09,9
29@1,1805.8465576171875,5138.9033203125,21,mrd/3_SN177_ROI-09,9
30@1,1712.5103759765625,5163.56591796875,21,mrd/3_SN177_ROI-09,9
31@1,1827.8184814453125,5112.654296875,21,mrd/3_SN177_ROI-09,9
32@1,2679.377197265625,5119.58349609375,21,mrd/3_SN177_ROI-09,9
33@1,2845.3076171875,5099.4755859375,21,mrd/3_SN177_ROI-09,9
34@1,1700.524169921875,5087.0634765625,21,mrd/3_SN177_ROI-09,9
35@1,2134.260009765625,5084.19970703125,21,mrd/3_SN177_ROI-09,9
36@1,1758.189453125,5079.4365234375,21,mrd/3_SN177_ROI-09,9
37@1,5232.49609375,5064.09814453125,21,mrd/3_SN177_ROI-09,9
38@1,1731.1243896484375,5061.998046875,21,mrd/3_SN177_ROI-09,9
39@1,5280.37158203125,5062.51416015625,21,mrd/3_SN177_ROI-09,9
40@1,1592.0555419921875,5049.638671875,21,mrd/3_SN177_ROI-09,9
41@1,2808.741455078125,5047.79248046875,21,mrd/3_SN177_ROI-09,9
42@1,2719.583740234375,5047.49755859375,21,mrd/3_SN177_ROI-09,9
43@1,5153.95361328125,5035.15625,21,mrd/3_SN177_ROI-09,9
44@1,1338.2852783203125,5033.48486328125,21,mrd/3_SN177_ROI-09,7
45@1,2780.78369140625,5026.04443359375,21,mrd/3_SN177_ROI-09,9
46@1,1540.1346435546875,5016.62841796875,21,mrd/3_SN177_ROI-09,9
47@1,2656.431884765625,5046.64111328125,21,mrd/3_SN177_ROI-09,9
48@1,1495.0,5012.923828125,21,mrd/3_SN177_ROI-09,9
49@1,1681.6619873046875,5011.947265625,21,mrd/3_SN177_ROI-09,9
50@1,1593.3594970703125,5012.65185546875,21,mrd/3_SN177_ROI-09,9
51@1,2743.476318359375,5008.79296875,21,mrd/3_SN177_ROI-09,9
52@1,2626.6796875,5004.96533203125,21,mrd/3_SN177_ROI-09,9
53@1,1420.388916015625,5000.06005859375,21,mrd/3_SN177_ROI-09,7
54@1,36.14285659790039,4995.90185546875,21,mrd/3_SN177_ROI-09,9
55@1,1356.7449951171875,4998.3330078125,21,mrd/3_SN177_ROI-09,9
56@1,2584.271240234375,4991.10546875,21,mrd/3_SN177_ROI-09,9
57@1,984.5,4984.0,21,mrd/3_SN177_ROI-09,9
58@1,1395.1121826171875,4982.0283203125,21,mrd/3_SN177_ROI-09,18
59@1,4996.09716796875,4979.44580078125,21,mrd/3_SN177_ROI-09,9
60@1,5055.81982421875,4982.63720703125,21,mrd/3_SN177_ROI-09,18
61@1,2682.9765625,4977.7607421875,21,mrd/3_SN177_ROI-09,9
62@1,1860.128173828125,4965.24365234375,21,mrd/3_SN177_ROI-09,9
63@1,1533.45703125,4957.18603515625,21,mrd/3_SN177_ROI-09,9
64@1,2736.4404296875,4962.92529296875,21,mrd/3_SN177_ROI-09,9
65@1,1490.64794921875,4953.892578125,21,mrd/3_SN177_ROI-09,7
66@1,5191.302734375,4953.91796875,21,mrd/3_SN177_ROI-09,9
67@1,1012.3003540039062,4951.724609375,21,mrd/3_SN177_ROI-09,9
68@1,1676.2288818359375,4945.2607421875,21,mrd/3_SN177_ROI-09,9
69@1,1815.0445556640625,4946.09619140625,21,mrd/3_SN177_ROI-09,9
70@1,1898.6151123046875,4945.69384765625,21,mrd/3_SN177_ROI-09,9
71@1,4898.1708984375,4940.5859375,21,mrd/3_SN177_ROI-09,9
72@1,1081.445068359375,4945.56884765625,21,mrd/3_SN177_ROI-09,7
73@1,4951.30615234375,4942.71337890625,21,mrd/3_SN177_ROI-09,9
74@1,4846.7490234375,4941.07177734375,21,mrd/3_SN177_ROI-09,18
75@1,2705.4755859375,4941.9931640625,21,mrd/3_SN177_ROI-09,9
76@1,529.8056030273438,4924.98046875,21,mrd/3_SN177_ROI-09,9
77@1,1036.7574462890625,4927.0380859375,21,mrd/3_SN177_ROI-09,9
78@1,1651.4888916015625,4925.791015625,21,mrd/3_SN177_ROI-09,9
79@1,773.7493896484375,4920.41015625,21,mrd/3_SN177_ROI-09,9
80@1,1075.2274169921875,4920.08984375,21,mrd/3_SN177_ROI-09,7
81@1,1192.216552734375,4914.009765625,21,mrd/3_SN177_ROI-09,9
82@1,1552.4156494140625,4917.20703125,21,mrd/3_SN177_ROI-09,7
83@1,1764.127197265625,4914.140625,21,mrd/3_SN177_ROI-09,9
84@1,1699.06201171875,4911.91015625,21,mrd/3_SN177_ROI-09,9
85@1,1594.4912109375,4915.5537109375,21,mrd/3_SN177_ROI-09,7
86@1,967.7678833007811,4903.50341796875,21,mrd/3_SN177_ROI-09,7
87@1,609.5722045898438,4898.431640625,21,mrd/3_SN177_ROI-09,9
88@1,1810.6529541015625,4898.74658203125,21,mrd/3_SN177_ROI-09,9
89@1,2496.9345703125,4896.92333984375,21,mrd/3_SN177_ROI-09,9
90@1,1892.2132568359373,4892.16650390625,21,mrd/3_SN177_ROI-09,9
91@1,4939.91015625,4891.95166015625,21,mrd/3_SN177_ROI-09,9
92@1,1125.4530029296875,4885.80029296875,21,mrd/3_SN177_ROI-09,7
93@1,1169.436767578125,4881.56494140625,21,mrd/3_SN177_ROI-09,7
94@1,1769.8585205078125,4883.63623046875,21,mrd/3_SN177_ROI-09,9
95@1,1661.119873046875,4880.31640625,21,mrd/3_SN177_ROI-09,9
96@1,5210.18310546875,4874.6318359375,21,mrd/3_SN177_ROI-09,9
97@1,1738.17578125,4868.8896484375,21,mrd/3_SN177_ROI-09,9
98@1,661.2745361328125,4869.46875,21,mrd/3_SN177_ROI-09,7
99@1,1603.6422119140625,4864.11865234375,21,mrd/3_SN177_ROI-09,9
100@1,1867.618408203125,4866.587890625,21,mrd/3_SN177_ROI-09,18
101@1,628.5017700195312,4865.3466796875,21,mrd/3_SN177_ROI-09,7
102@1,2533.899169921875,4852.28955078125,21,mrd/3_SN177_ROI-09,9
103@1,5174.7529296875,4848.87548828125,21,mrd/3_SN177_ROI-09,9
104@1,1813.581298828125,4849.25244140625,21,mrd/3_SN177_ROI-09,9
105@1,4882.3798828125,4850.84716796875,21,mrd/3_SN177_ROI-09,9
106@1,2008.709716796875,4845.29833984375,21,mrd/3_SN177_ROI-09,9
107@1,2928.83349609375,4844.99267578125,21,mrd/3_SN177_ROI-09,9
108@1,2472.628662109375,4845.14306640625,21,mrd/3_SN177_ROI-09,7
109@1,4277.65576171875,4844.740234375,21,mrd/3_SN177_ROI-09,9
110@1,1774.40087890625,4842.67578125,21,mrd/3_SN177_ROI-09,29
111@1,5080.94921875,4823.4658203125,21,mrd/3_SN177_ROI-09,9
112@1,1561.91162109375,4834.15478515625,21,mrd/3_SN177_ROI-09,21
113@1,1715.505126953125,4835.97509765625,21,mrd/3_SN177_ROI-09,9
114@1,1647.83056640625,4826.70556640625,21,mrd/3_SN177_ROI-09,9
115@1,3023.349365234375,4828.01904296875,21,mrd/3_SN177_ROI-09,9
116@1,4929.0908203125,4829.341796875,21,mrd/3_SN177_ROI-09,9
117@1,4782.201171875,4826.40673828125,21,mrd/3_SN177_ROI-09,9
118@1,5143.76123046875,4825.76416015625,21,mrd/3_SN177_ROI-09,9
119@1,2959.700439453125,4821.5732421875,21,mrd/3_SN177_ROI-09,9
120@1,5017.4755859375,4822.0693359375,21,mrd/3_SN177_ROI-09,9
121@1,4005.142822265625,4819.87841796875,21,mrd/3_SN177_ROI-09,7
122@1,1493.5838623046875,4817.09814453125,21,mrd/3_SN177_ROI-09,9
123@1,1691.78369140625,4816.19384765625,21,mrd/3_SN177_ROI-09,9
124@1,2522.589599609375,4816.46923828125,21,mrd/3_SN177_ROI-09,7
125@1,2603.31298828125,4816.146484375,21,mrd/3_SN177_ROI-09,9
126@1,2714.95654296875,4814.0966796875,21,mrd/3_SN177_ROI-09,9
127@1,2484.64208984375,4806.9296875,21,mrd/3_SN177_ROI-09,7
128@1,1561.1893310546875,4803.12841796875,21,mrd/3_SN177_ROI-09,9
129@1,2824.872314453125,4804.099609375,21,mrd/3_SN177_ROI-09,9
130@1,701.3273315429688,4799.31201171875,21,mrd/3_SN177_ROI-09,7
131@1,1940.0516357421875,4800.0078125,21,mrd/3_SN177_ROI-09,9
132@1,1780.6783447265625,4796.56298828125,21,mrd/3_SN177_ROI-09,29
133@1,1821.6826171875,4797.86181640625,21,mrd/3_SN177_ROI-09,29
134@1,4178.18994140625,4795.36474609375,21,mrd/3_SN177_ROI-09,9
135@1,5187.1083984375,4796.84423828125,21,mrd/3_SN177_ROI-09,21
136@1,1708.7293701171875,4781.40625,21,mrd/3_SN177_ROI-09,9
137@1,1873.044921875,4797.9033203125,21,mrd/3_SN177_ROI-09,9
138@1,4970.96484375,4792.8720703125,21,mrd/3_SN177_ROI-09,9
139@1,5122.37060546875,4788.65869140625,21,mrd/3_SN177_ROI-09,9
140@1,603.011474609375,4787.37744140625,21,mrd/3_SN177_ROI-09,9
