Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,1602.965087890625,7795.8837890625,26,mrd/2_SN177_ROI-07,18
2@1,2043.8616943359373,7797.4150390625,26,mrd/2_SN177_ROI-07,29
3@1,2314.030517578125,7794.1142578125,26,mrd/2_SN177_ROI-07,18
4@1,39.50260925292969,7791.90625,26,mrd/2_SN177_ROI-07,29
5@1,343.3026123046875,7791.201171875,26,mrd/2_SN177_ROI-07,21
6@1,2005.96044921875,7793.10205078125,26,mrd/2_SN177_ROI-07,18
7@1,2734.263671875,7793.02392578125,26,mrd/2_SN177_ROI-07,19
8@1,1095.6292724609375,7791.5146484375,26,mrd/2_SN177_ROI-07,7
9@1,1266.4334716796875,7791.37646484375,26,mrd/2_SN177_ROI-07,19
10@1,1538.439697265625,7790.67529296875,26,mrd/2_SN177_ROI-07,18
11@1,1787.592041015625,7789.99267578125,26,mrd/2_SN177_ROI-07,7
12@1,1856.08154296875,7791.33642578125,26,mrd/2_SN177_ROI-07,7
13@1,1945.8465576171875,7789.88525390625,26,mrd/2_SN177_ROI-07,7
14@1,2544.119873046875,7791.41943359375,26,mrd/2_SN177_ROI-07,25
15@1,2913.1328125,7791.61474609375,26,mrd/2_SN177_ROI-07,9
16@1,3242.06201171875,7790.5380859375,26,mrd/2_SN177_ROI-07,18
17@1,823.7758178710938,7778.08935546875,26,mrd/2_SN177_ROI-07,9
18@1,1224.98486328125,7786.45849609375,26,mrd/2_SN177_ROI-07,18
19@1,3001.159423828125,7787.85107421875,26,mrd/2_SN177_ROI-07,25
20@1,588.3441162109375,7786.41748046875,26,mrd/2_SN177_ROI-07,19
21@1,890.9208984375,7787.84716796875,26,mrd/2_SN177_ROI-07,18
22@1,1139.50634765625,7783.123046875,26,mrd/2_SN177_ROI-07,9
23@1,2147.706787109375,7785.81005859375,26,mrd/2_SN177_ROI-07,7
24@1,2454.12109375,7787.55029296875,26,mrd/2_SN177_ROI-07,18
