Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,77373.8828125,-231060.890625,19,hbm/9_ROI-23,22
2@1,78177.3125,-231060.328125,19,hbm/9_ROI-23,22
3@1,78384.2734375,-231059.0,19,hbm/9_ROI-23,22
4@1,78655.3515625,-231060.1875,19,hbm/9_ROI-23,22
5@1,76562.6875,-231061.890625,19,hbm/9_ROI-23,22
6@1,77277.5390625,-231061.875,19,hbm/9_ROI-23,22
7@1,78055.109375,-231064.296875,19,hbm/9_ROI-23,22
8@1,76992.2109375,-231065.890625,19,hbm/9_ROI-23,22
9@1,78236.6796875,-231065.03125,19,hbm/9_ROI-23,22
10@1,77938.9140625,-231067.25,19,hbm/9_ROI-23,26
11@1,77771.3125,-231070.609375,19,hbm/9_ROI-23,24
12@1,78283.015625,-231069.359375,19,hbm/9_ROI-23,22
13@1,76601.1328125,-231116.234375,19,hbm/9_ROI-23,22
14@1,76740.4453125,-231072.71875,19,hbm/9_ROI-23,8
15@1,78096.3828125,-231072.734375,19,hbm/9_ROI-23,22
16@1,77815.0625,-231075.90625,19,hbm/9_ROI-23,3
17@1,78326.8828125,-231077.890625,19,hbm/9_ROI-23,22
18@1,76915.03125,-231077.40625,19,hbm/9_ROI-23,22
19@1,76866.546875,-231079.875,19,hbm/9_ROI-23,22
20@1,77393.3515625,-231081.515625,19,hbm/9_ROI-23,22
21@1,76683.375,-231082.28125,19,hbm/9_ROI-23,8
22@1,77855.65625,-231084.828125,19,hbm/9_ROI-23,8
23@1,77901.109375,-231084.796875,19,hbm/9_ROI-23,8
24@1,78143.7109375,-231085.21875,19,hbm/9_ROI-23,22
25@1,77989.5390625,-231089.5,19,hbm/9_ROI-23,8
26@1,78182.9453125,-231092.0625,19,hbm/9_ROI-23,22
27@1,78063.84375,-231094.046875,19,hbm/9_ROI-23,8
28@1,78752.9609375,-231096.890625,19,hbm/9_ROI-23,22
29@1,77049.0,-231102.8125,19,hbm/9_ROI-23,22
30@1,78242.3828125,-231100.453125,19,hbm/9_ROI-23,22
31@1,76646.3203125,-231112.953125,19,hbm/9_ROI-23,8
32@1,76980.4609375,-231105.6875,19,hbm/9_ROI-23,21
33@1,78287.7890625,-231110.609375,19,hbm/9_ROI-23,22
34@1,77753.5546875,-231115.765625,19,hbm/9_ROI-23,22
35@1,77950.953125,-231117.03125,19,hbm/9_ROI-23,22
36@1,77679.0390625,-231115.234375,19,hbm/9_ROI-23,22
37@1,77795.8984375,-231115.59375,19,hbm/9_ROI-23,8
38@1,77836.296875,-231116.875,19,hbm/9_ROI-23,8
39@1,78036.4453125,-231122.546875,19,hbm/9_ROI-23,8
40@1,78336.0625,-231120.90625,19,hbm/9_ROI-23,22
41@1,76724.734375,-231123.0,19,hbm/9_ROI-23,8
42@1,76897.640625,-231127.171875,19,hbm/9_ROI-23,22
43@1,78199.171875,-231130.078125,19,hbm/9_ROI-23,22
44@1,78085.328125,-231136.171875,19,hbm/9_ROI-23,14
45@1,76677.1953125,-231142.71875,19,hbm/9_ROI-23,20
46@1,78000.609375,-231142.578125,19,hbm/9_ROI-23,22
47@1,78229.109375,-231143.09375,19,hbm/9_ROI-23,22
48@1,76805.9296875,-231153.375,19,hbm/9_ROI-23,22
49@1,77722.75,-231152.5625,19,hbm/9_ROI-23,8
50@1,77827.671875,-231154.96875,19,hbm/9_ROI-23,24
51@1,77943.359375,-231152.28125,19,hbm/9_ROI-23,22
52@1,77897.75,-231148.1875,19,hbm/9_ROI-23,8
53@1,77652.4765625,-231157.859375,19,hbm/9_ROI-23,22
54@1,76936.625,-231175.796875,19,hbm/9_ROI-23,14
55@1,76547.15625,-231180.703125,19,hbm/9_ROI-23,8
56@1,76767.015625,-231178.71875,19,hbm/9_ROI-23,14
57@1,78167.1796875,-231178.578125,19,hbm/9_ROI-23,22
58@1,76638.46875,-231180.890625,19,hbm/9_ROI-23,22
59@1,77736.1484375,-231183.65625,19,hbm/9_ROI-23,8
60@1,76697.40625,-231185.03125,19,hbm/9_ROI-23,22
61@1,76892.90625,-231185.328125,19,hbm/9_ROI-23,22
62@1,77694.828125,-231192.96875,19,hbm/9_ROI-23,22
63@1,79009.4375,-231192.671875,19,hbm/9_ROI-23,30
64@1,78978.1796875,-231195.359375,19,hbm/9_ROI-23,30
65@1,78079.0234375,-231202.140625,19,hbm/9_ROI-23,22
66@1,78021.3359375,-231203.34375,19,hbm/9_ROI-23,22
67@1,79072.2109375,-231200.03125,19,hbm/9_ROI-23,8
68@1,77285.0546875,-231204.3125,19,hbm/9_ROI-23,22
69@1,77928.5859375,-231200.375,19,hbm/9_ROI-23,8
70@1,77754.8671875,-231207.484375,19,hbm/9_ROI-23,8
71@1,77643.8671875,-231209.046875,19,hbm/9_ROI-23,22
72@1,77972.9140625,-231210.9375,19,hbm/9_ROI-23,22
73@1,78952.8203125,-231212.0,19,hbm/9_ROI-23,8
74@1,76486.203125,-231214.609375,19,hbm/9_ROI-23,8
75@1,78235.3125,-231216.359375,19,hbm/9_ROI-23,22
76@1,79025.6328125,-231219.0,19,hbm/9_ROI-23,30
77@1,77730.4453125,-231230.34375,19,hbm/9_ROI-23,8
78@1,78828.5625,-231222.46875,19,hbm/9_ROI-23,22
79@1,76719.5078125,-231225.546875,19,hbm/9_ROI-23,8
80@1,76752.671875,-231226.640625,19,hbm/9_ROI-23,24
81@1,76680.9140625,-231231.390625,19,hbm/9_ROI-23,8
82@1,78163.34375,-231231.0625,19,hbm/9_ROI-23,22
83@1,77905.9609375,-231232.375,19,hbm/9_ROI-23,22
84@1,77803.484375,-231232.671875,19,hbm/9_ROI-23,22
85@1,76867.8046875,-231236.5,19,hbm/9_ROI-23,22
86@1,77283.25,-231238.5,19,hbm/9_ROI-23,22
87@1,78496.2421875,-231232.5625,19,hbm/9_ROI-23,22
88@1,76593.9453125,-231240.109375,19,hbm/9_ROI-23,22
89@1,78036.90625,-231239.0625,19,hbm/9_ROI-23,14
90@1,76398.984375,-231246.15625,19,hbm/9_ROI-23,8
91@1,77661.4375,-231242.734375,19,hbm/9_ROI-23,22
92@1,77322.1328125,-231248.828125,19,hbm/9_ROI-23,28
93@1,78962.03125,-231250.421875,19,hbm/9_ROI-23,25
94@1,76644.375,-231249.765625,19,hbm/9_ROI-23,22
95@1,76916.1015625,-231252.546875,19,hbm/9_ROI-23,8
96@1,78004.65625,-231251.921875,19,hbm/9_ROI-23,8
97@1,78098.3671875,-231246.625,19,hbm/9_ROI-23,22
98@1,76707.9453125,-231252.390625,19,hbm/9_ROI-23,8
99@1,76823.7265625,-231253.6875,19,hbm/9_ROI-23,24
100@1,79206.34375,-231254.15625,19,hbm/9_ROI-23,22
101@1,78892.78125,-231262.53125,19,hbm/9_ROI-23,22
102@1,76505.1796875,-231263.640625,19,hbm/9_ROI-23,22
103@1,77710.5390625,-231259.28125,19,hbm/9_ROI-23,22
104@1,77860.609375,-231269.203125,19,hbm/9_ROI-23,22
105@1,78293.40625,-231266.296875,19,hbm/9_ROI-23,8
106@1,79024.3515625,-231265.34375,19,hbm/9_ROI-23,25
107@1,79090.6875,-231267.15625,19,hbm/9_ROI-23,3
108@1,77620.1796875,-231268.234375,19,hbm/9_ROI-23,22
109@1,77771.375,-231263.609375,19,hbm/9_ROI-23,24
110@1,77933.25,-231267.6875,19,hbm/9_ROI-23,8
111@1,77374.0234375,-231273.1875,19,hbm/9_ROI-23,22
112@1,76963.1875,-231278.109375,19,hbm/9_ROI-23,22
113@1,76753.171875,-231276.046875,19,hbm/9_ROI-23,8
114@1,77465.9375,-231270.265625,19,hbm/9_ROI-23,22
115@1,78220.5703125,-231274.4375,19,hbm/9_ROI-23,22
116@1,77518.7734375,-231281.03125,19,hbm/9_ROI-23,8
117@1,78034.828125,-231281.640625,19,hbm/9_ROI-23,8
118@1,78076.5859375,-231290.453125,19,hbm/9_ROI-23,22
119@1,79061.8515625,-231280.765625,19,hbm/9_ROI-23,30
120@1,76429.25,-231282.09375,19,hbm/9_ROI-23,8
121@1,76669.59375,-231281.953125,19,hbm/9_ROI-23,28
122@1,77990.09375,-231283.109375,19,hbm/9_ROI-23,8
123@1,79253.234375,-231283.734375,19,hbm/9_ROI-23,22
124@1,79423.546875,-231283.015625,19,hbm/9_ROI-23,22
125@1,78130.1875,-231284.5,19,hbm/9_ROI-23,8
126@1,78626.59375,-231287.546875,19,hbm/9_ROI-23,22
127@1,76783.859375,-231290.375,19,hbm/9_ROI-23,8
128@1,77328.9609375,-231289.421875,19,hbm/9_ROI-23,22
129@1,78929.2578125,-231289.53125,19,hbm/9_ROI-23,22
130@1,77557.7265625,-231290.546875,19,hbm/9_ROI-23,8
131@1,78984.2578125,-231292.453125,19,hbm/9_ROI-23,25
132@1,77423.796875,-231294.90625,19,hbm/9_ROI-23,22
133@1,77198.1640625,-231302.046875,19,hbm/9_ROI-23,22
134@1,77657.609375,-231298.84375,19,hbm/9_ROI-23,14
135@1,77695.5546875,-231299.84375,19,hbm/9_ROI-23,14
136@1,77914.375,-231301.109375,19,hbm/9_ROI-23,22
137@1,78580.71875,-231301.421875,19,hbm/9_ROI-23,22
138@1,76861.046875,-231304.21875,19,hbm/9_ROI-23,22
139@1,76898.625,-231298.375,19,hbm/9_ROI-23,22
140@1,77245.484375,-231303.234375,19,hbm/9_ROI-23,22
141@1,78336.5859375,-231301.578125,19,hbm/9_ROI-23,8
142@1,79141.28125,-231307.328125,19,hbm/9_ROI-23,8
143@1,76395.1171875,-231303.78125,19,hbm/9_ROI-23,8
144@1,77736.8828125,-231306.34375,19,hbm/9_ROI-23,22
145@1,76568.265625,-231309.734375,19,hbm/9_ROI-23,22
146@1,79045.5625,-231307.90625,19,hbm/9_ROI-23,3
147@1,76461.0234375,-231309.546875,19,hbm/9_ROI-23,31
148@1,76973.765625,-231311.484375,19,hbm/9_ROI-23,8
