Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,84308.5546875,-274061.0,14,hbm/10_ROI-25,14
2@1,85399.5,-274060.90625,14,hbm/10_ROI-25,8
3@1,86153.71875,-274066.78125,14,hbm/10_ROI-25,22
4@1,86435.5703125,-274067.5,14,hbm/10_ROI-25,8
5@1,86537.046875,-274064.8125,14,hbm/10_ROI-25,8
6@1,86606.046875,-274066.875,14,hbm/10_ROI-25,8
7@1,85787.1328125,-274068.375,14,hbm/10_ROI-25,8
8@1,85851.328125,-274067.65625,14,hbm/10_ROI-25,8
9@1,86344.3984375,-274070.4375,14,hbm/10_ROI-25,22
10@1,86484.25,-274071.75,14,hbm/10_ROI-25,8
11@1,85029.4765625,-274070.28125,14,hbm/10_ROI-25,8
12@1,85913.9765625,-274072.40625,14,hbm/10_ROI-25,22
13@1,86081.8984375,-274071.1875,14,hbm/10_ROI-25,22
14@1,86261.8046875,-274071.21875,14,hbm/10_ROI-25,14
15@1,86380.1640625,-274072.28125,14,hbm/10_ROI-25,14
16@1,84586.8359375,-274074.375,14,hbm/10_ROI-25,8
17@1,84621.7109375,-274071.6875,14,hbm/10_ROI-25,8
18@1,84693.9453125,-274076.84375,14,hbm/10_ROI-25,8
19@1,84909.0859375,-274072.375,14,hbm/10_ROI-25,30
20@1,86304.75,-274072.15625,14,hbm/10_ROI-25,14
21@1,86657.640625,-274075.40625,14,hbm/10_ROI-25,8
22@1,84361.078125,-274075.21875,14,hbm/10_ROI-25,8
23@1,84471.234375,-274075.46875,14,hbm/10_ROI-25,8
24@1,84777.265625,-274074.9375,14,hbm/10_ROI-25,8
25@1,86197.90625,-274077.75,14,hbm/10_ROI-25,8
26@1,84535.0703125,-274079.46875,14,hbm/10_ROI-25,8
27@1,86501.625,-274085.625,14,hbm/10_ROI-25,8
28@1,85966.1640625,-274080.25,14,hbm/10_ROI-25,8
29@1,85255.90625,-274087.15625,14,hbm/10_ROI-25,8
30@1,84409.9765625,-274089.625,14,hbm/10_ROI-25,26
31@1,84817.5625,-274088.8125,14,hbm/10_ROI-25,30
32@1,86413.7890625,-274091.0625,14,hbm/10_ROI-25,8
33@1,86454.8984375,-274089.53125,14,hbm/10_ROI-25,8
34@1,86548.71875,-274096.0625,14,hbm/10_ROI-25,8
35@1,84254.75,-274099.84375,14,hbm/10_ROI-25,8
36@1,84332.296875,-274103.46875,14,hbm/10_ROI-25,14
37@1,84601.328125,-274103.78125,14,hbm/10_ROI-25,8
38@1,85021.2109375,-274104.90625,14,hbm/10_ROI-25,8
39@1,85827.3359375,-274105.0,14,hbm/10_ROI-25,22
40@1,86007.0234375,-274091.5625,14,hbm/10_ROI-25,8
41@1,86346.2734375,-274104.375,14,hbm/10_ROI-25,8
42@1,84370.046875,-274107.6875,14,hbm/10_ROI-25,8
43@1,84498.7890625,-274107.03125,14,hbm/10_ROI-25,8
44@1,85893.953125,-274106.625,14,hbm/10_ROI-25,14
45@1,86209.8125,-274105.1875,14,hbm/10_ROI-25,8
46@1,86257.8828125,-274105.09375,14,hbm/10_ROI-25,14
47@1,86707.875,-274109.21875,14,hbm/10_ROI-25,8
48@1,85769.65625,-274111.1875,14,hbm/10_ROI-25,14
49@1,86063.7421875,-274114.0,14,hbm/10_ROI-25,8
50@1,86382.109375,-274109.65625,14,hbm/10_ROI-25,8
51@1,86770.2109375,-274111.8125,14,hbm/10_ROI-25,22
52@1,85306.984375,-274114.25,14,hbm/10_ROI-25,8
53@1,86624.8046875,-274114.53125,14,hbm/10_ROI-25,0
54@1,86739.4765625,-274112.59375,14,hbm/10_ROI-25,8
55@1,86435.2109375,-274117.25,14,hbm/10_ROI-25,8
56@1,86490.609375,-274116.8125,14,hbm/10_ROI-25,8
57@1,84441.1953125,-274119.4375,14,hbm/10_ROI-25,8
58@1,84655.015625,-274117.8125,14,hbm/10_ROI-25,21
59@1,84974.2890625,-274120.25,14,hbm/10_ROI-25,8
60@1,85692.65625,-274120.25,14,hbm/10_ROI-25,8
61@1,86309.125,-274119.8125,14,hbm/10_ROI-25,8
62@1,86577.546875,-274123.78125,14,hbm/10_ROI-25,0
63@1,86669.2734375,-274120.46875,14,hbm/10_ROI-25,22
64@1,84562.234375,-274127.40625,14,hbm/10_ROI-25,8
65@1,84268.8203125,-274130.28125,14,hbm/10_ROI-25,8
66@1,86535.28125,-274130.40625,14,hbm/10_ROI-25,8
67@1,85950.515625,-274135.9375,14,hbm/10_ROI-25,22
68@1,84474.0390625,-274134.8125,14,hbm/10_ROI-25,8
69@1,85208.84375,-274135.53125,14,hbm/10_ROI-25,21
70@1,84197.484375,-274142.65625,14,hbm/10_ROI-25,8
71@1,84306.6953125,-274140.0625,14,hbm/10_ROI-25,8
72@1,84377.59375,-274139.34375,14,hbm/10_ROI-25,8
73@1,85846.125,-274138.21875,14,hbm/10_ROI-25,22
74@1,85994.265625,-274142.46875,14,hbm/10_ROI-25,8
75@1,86715.8203125,-274141.40625,14,hbm/10_ROI-25,22
76@1,83784.1484375,-274144.875,14,hbm/10_ROI-25,8
77@1,85150.0703125,-274149.21875,14,hbm/10_ROI-25,21
78@1,86399.828125,-274143.03125,14,hbm/10_ROI-25,8
79@1,86461.078125,-274142.71875,14,hbm/10_ROI-25,21
80@1,84448.0625,-274148.03125,14,hbm/10_ROI-25,8
81@1,85747.9375,-274153.625,14,hbm/10_ROI-25,8
82@1,86079.40625,-274149.34375,14,hbm/10_ROI-25,8
83@1,86758.78125,-274150.8125,14,hbm/10_ROI-25,22
84@1,85873.3046875,-274159.8125,14,hbm/10_ROI-25,22
85@1,84345.15625,-274152.0,14,hbm/10_ROI-25,8
86@1,85921.0859375,-274158.96875,14,hbm/10_ROI-25,22
87@1,86622.921875,-274158.25,14,hbm/10_ROI-25,8
88@1,86702.90625,-274160.90625,14,hbm/10_ROI-25,8
89@1,83630.046875,-274166.71875,14,hbm/10_ROI-25,8
90@1,84401.2734375,-274163.59375,14,hbm/10_ROI-25,8
91@1,85242.4375,-274160.5625,14,hbm/10_ROI-25,8
92@1,85621.9140625,-274161.3125,14,hbm/10_ROI-25,8
93@1,84239.6875,-274159.34375,14,hbm/10_ROI-25,21
94@1,84540.9921875,-274163.3125,14,hbm/10_ROI-25,8
95@1,85795.1796875,-274168.25,14,hbm/10_ROI-25,8
96@1,85688.0234375,-274166.5,14,hbm/10_ROI-25,8
97@1,83567.75,-274175.34375,14,hbm/10_ROI-25,8
98@1,84502.359375,-274172.1875,14,hbm/10_ROI-25,8
99@1,84582.03125,-274169.1875,14,hbm/10_ROI-25,8
100@1,85293.6640625,-274171.25,14,hbm/10_ROI-25,8
101@1,85828.0546875,-274170.90625,14,hbm/10_ROI-25,22
102@1,84285.9453125,-274175.0625,14,hbm/10_ROI-25,21
103@1,85897.7578125,-274175.28125,14,hbm/10_ROI-25,22
104@1,86820.109375,-274177.0,14,hbm/10_ROI-25,8
105@1,83755.65625,-274178.09375,14,hbm/10_ROI-25,8
106@1,86466.875,-274178.34375,14,hbm/10_ROI-25,8
107@1,86009.0859375,-274181.375,14,hbm/10_ROI-25,21
108@1,84368.2890625,-274183.25,14,hbm/10_ROI-25,31
109@1,85039.671875,-274163.21875,14,hbm/10_ROI-25,8
110@1,86725.734375,-274183.25,14,hbm/10_ROI-25,8
111@1,84132.8359375,-274186.65625,14,hbm/10_ROI-25,8
112@1,85944.234375,-274186.53125,14,hbm/10_ROI-25,14
