Cell Id,Nuc X,Nuc Y Inv,region_num,unique_region,leiden
1@1,69538.5859375,-211555.578125,11,hbm/5_ROI-16,14
2@1,68489.234375,-211556.828125,11,hbm/5_ROI-16,8
3@1,69292.1328125,-211557.828125,11,hbm/5_ROI-16,28
4@1,70093.0234375,-211558.34375,11,hbm/5_ROI-16,31
5@1,68437.046875,-211561.1875,11,hbm/5_ROI-16,14
6@1,68895.296875,-211560.625,11,hbm/5_ROI-16,8
7@1,68390.9140625,-211563.234375,11,hbm/5_ROI-16,30
8@1,69678.375,-211564.96875,11,hbm/5_ROI-16,21
9@1,69603.0625,-211567.34375,11,hbm/5_ROI-16,18
10@1,68301.359375,-211570.15625,11,hbm/5_ROI-16,14
11@1,70012.4296875,-211568.3125,11,hbm/5_ROI-16,8
12@1,69348.859375,-211571.875,11,hbm/5_ROI-16,14
13@1,69413.4609375,-211574.84375,11,hbm/5_ROI-16,14
14@1,68792.859375,-211581.921875,11,hbm/5_ROI-16,21
15@1,69770.9765625,-211579.8125,11,hbm/5_ROI-16,14
16@1,69839.7421875,-211578.578125,11,hbm/5_ROI-16,21
17@1,70139.203125,-211581.34375,11,hbm/5_ROI-16,30
18@1,67978.375,-211583.140625,11,hbm/5_ROI-16,25
19@1,68103.5,-211583.9375,11,hbm/5_ROI-16,14
20@1,68854.828125,-211584.828125,11,hbm/5_ROI-16,8
21@1,69192.7890625,-211587.3125,11,hbm/5_ROI-16,14
22@1,68991.6875,-211589.28125,11,hbm/5_ROI-16,0
23@1,70219.125,-211595.203125,11,hbm/5_ROI-16,3
24@1,70099.1640625,-211596.921875,11,hbm/5_ROI-16,14
25@1,68184.9140625,-211600.828125,11,hbm/5_ROI-16,14
26@1,69904.4921875,-211605.3125,11,hbm/5_ROI-16,14
27@1,69324.65625,-211605.015625,11,hbm/5_ROI-16,14
28@1,69386.1171875,-211608.4375,11,hbm/5_ROI-16,8
29@1,68030.4609375,-211610.875,11,hbm/5_ROI-16,14
30@1,69227.4140625,-211606.1875,11,hbm/5_ROI-16,24
31@1,69506.6328125,-211615.296875,11,hbm/5_ROI-16,8
32@1,70054.5078125,-211612.109375,11,hbm/5_ROI-16,21
33@1,68279.8828125,-211612.796875,11,hbm/5_ROI-16,24
34@1,68415.109375,-211614.484375,11,hbm/5_ROI-16,21
35@1,69649.3515625,-211615.265625,11,hbm/5_ROI-16,21
36@1,68950.8203125,-211618.78125,11,hbm/5_ROI-16,14
37@1,68894.9375,-211619.953125,11,hbm/5_ROI-16,17
38@1,69805.46875,-211620.9375,11,hbm/5_ROI-16,14
39@1,70423.84375,-211619.84375,11,hbm/5_ROI-16,14
40@1,69593.9765625,-211623.109375,11,hbm/5_ROI-16,8
41@1,68068.921875,-211629.359375,11,hbm/5_ROI-16,21
42@1,69204.1171875,-211628.546875,11,hbm/5_ROI-16,9
43@1,68116.578125,-211632.75,11,hbm/5_ROI-16,14
44@1,69986.015625,-211627.421875,11,hbm/5_ROI-16,7
45@1,69856.28125,-211639.0,11,hbm/5_ROI-16,21
46@1,69892.4140625,-211644.640625,11,hbm/5_ROI-16,14
47@1,68163.859375,-211645.890625,11,hbm/5_ROI-16,14
48@1,68230.265625,-211645.015625,11,hbm/5_ROI-16,14
49@1,69757.2734375,-211648.1875,11,hbm/5_ROI-16,22
50@1,70104.0625,-211649.25,11,hbm/5_ROI-16,26
51@1,68342.5546875,-211652.90625,11,hbm/5_ROI-16,3
52@1,68408.0234375,-211652.75,11,hbm/5_ROI-16,24
53@1,69383.4765625,-211650.171875,11,hbm/5_ROI-16,21
